column1,Benefit_per_order,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Sales,Type,,,,,,,,,,,,,,,,,,,,,,,
4383,59.060001373291016,Reggio nell'Emilia,Italia,10129,54:00.0,18180,502,13.75,0.059999999,45441,50,0.25,5,236.25,59.06000137,Southern Europe,Emilia-Romaña,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4384,96.86000061035156,Paris,Francia,8177,40:00.0,67428,502,13.75,0.059999999,168541,50,0.4099999964237213,5,236.25,96.86000061,Western Europe,Isla de Francia,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4385,17.440000534057617,Waterlooville,Reino Unido,12426,24:00.0,63160,502,17.5,0.07,157886,50,0.079999998,5,232.5,17.44000053,Northern Europe,Inglaterra,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4386,52.06999969482422,Herne,Alemania,10278,39:00.0,67368,627,14,0.07,168383,39.99000168,0.2800000011920929,5,185.9499969,52.0699997,Western Europe,Renania del Norte-Westfalia,ON_HOLD,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4387,72.76999664,Paris,Francia,8177,40:00.0,67428,502,17.5,0.07,168540,50,0.3100000023841858,5,232.5,72.76999664,Western Europe,Isla de Francia,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4388,116.25,Amsterdam,Países Bajos,11716,32:00.0,68478,502,17.5,0.07,171228,50,0.5,5,232.5,116.25,Western Europe,Holanda Septentrional,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4389,81.87999725341797,Walsall,Reino Unido,5585,35:00.0,13595,627,18,0.090000004,34061,39.99000168,0.44999998807907104,5,181.9499969,81.87999725,Northern Europe,Inglaterra,ON_HOLD,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4390,22.489999771118164,Kaluga,Rusia,12095,18:00.0,43853,572,20,0.10000000149011612,109526,39.99000168,0.12999999523162842,5,179.9600067,22.48999977,Eastern Europe,Kaluga,ON_HOLD,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4391,51.029998779296875,Alicante,España,3529,38:00.0,62076,627,23.989999771118164,0.11999999731779099,155220,39.99000168,0.28999999165534973,5,175.9600067,51.02999878,Southern Europe,Valenciana,ON_HOLD,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4392,52.36000061035156,Marseille,Francia,467,40:00.0,62333,502,30,0.11999999731779099,155825,50,0.23999999463558197,5,220,52.36000061,Western Europe,Provenza-Alpes-Costa Azul,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4393,26.87000084,Avignon,Francia,6521,07:00.0,62026,627,31.989999771118164,0.1599999964237213,155074,39.99000168,0.1599999964237213,5,167.9600067,26.87000084,Western Europe,Provenza-Alpes-Costa Azul,ON_HOLD,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4394,12.449999809265137,Dublín,Irlanda,8709,34:00.0,18924,627,33.99000168,0.17000000178813934,47323,39.99000168,0.079999998,5,165.9600067,12.44999981,Northern Europe,Dublín,ON_HOLD,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4395,51.25,Nantes,Francia,4829,51:00.0,15140,502,45,0.18000000715255737,37868,50,0.25,5,205,51.25,Western Europe,Países del Loira,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4396,73.58000183105469,Huddersfield,Reino Unido,1611,12:00.0,63128,627,39.99000168,0.20000000298023224,157833,39.99000168,0.46000000834465027,5,159.9600067,73.58000183,Northern Europe,Inglaterra,ON_HOLD,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4397,10,Turin,Italia,4278,03:00.0,64589,502,50,0.20000000298023224,161444,50,0.050000001,5,200,10,Southern Europe,Piamonte,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4398,0,Fontainebleau,Francia,7271,50:00.0,18254,502,62.5,0.25,45621,50,0,5,187.5,0,Western Europe,Isla de Francia,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4399,73.12999725341797,Avignon,Francia,6521,07:00.0,62026,502,62.5,0.25,155072,50,0.38999998569488525,5,187.5,73.12999725,Western Europe,Provenza-Alpes-Costa Azul,ON_HOLD,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4400,44.790000915527344,Getafe,España,9675,15:00.0,16437,835,0,0,41040,31.98999977,0.2800000011920929,5,159.9499969,44.79000092,Southern Europe,Madrid,ON_HOLD,NULL,159.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4401,4.559999942779541,Duisburg,Alemania,9305,25:00.0,18190,893,5,0.039999999,45473,24.98999977,0.039999999,5,119.9499969,4.559999943,Western Europe,Renania del Norte-Westfalia,ON_HOLD,NULL,124.94999694824219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4402,27.600000381469727,Arezzo,Italia,7066,51:00.0,19450,885,19.989999771118164,0.1599999964237213,48612,24.98999977,0.25999999046325684,5,104.9599991,27.60000038,Southern Europe,Toscana,ON_HOLD,NULL,124.94999694824219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4403,-76.01999664,Brindisi,Italia,8283,23:00.0,16797,886,21.239999771118164,0.17000000178813934,41975,24.98999977,-0.730000019,5,103.7099991,-76.01999664,Southern Europe,Apulia,ON_HOLD,NULL,124.94999694824219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4404,-1.5,Sevastopol,Ucrania,9017,40:00.0,42464,924,19.989999771118164,0.25,106008,15.98999977,-0.029999999,5,59.95999908,-1.5,Eastern Europe,Sevastopol,ON_HOLD,NULL,79.94999694824219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4405,132.97999572753906,Salina Cruz,México,7712,06:00.0,60810,24,20,0.050000001,152169,79.98999786,0.3499999940395355,5,379.9500122,132.9799957,Central America,Oaxaca,COMPLETE,NULL,399.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4406,132.27999877929688,Colón,Panamá,7845,57:00.0,60253,24,22,0.059999999,150742,79.98999786,0.3499999940395355,5,377.9500122,132.2799988,Central America,Colón,COMPLETE,NULL,399.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4407,122.37999725341797,Guayaquil,Ecuador,411,03:00.0,59965,24,40,0.10000000149011612,150073,79.98999786,0.3400000035762787,5,359.9599915,122.3799973,South America,Guayas,COMPLETE,NULL,399.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4408,21.12000084,Toluca,México,5983,09:00.0,59951,24,47.99000168,0.11999999731779099,150037,79.98999786,0.059999999,5,351.9599915,21.12000084,Central America,México,COMPLETE,NULL,399.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4409,90.70999908447266,León,México,10442,06:00.0,58381,24,63.99000168,0.1599999964237213,146105,79.98999786,0.27000001072883606,5,335.9599915,90.70999908,Central America,Guanajuato,COMPLETE,NULL,399.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4410,86.30999755859375,Maringá,Brasil,810,53:00.0,58309,24,67.98999786376953,0.17000000178813934,145916,79.98999786,0.25999999046325684,5,331.9599915,86.30999756,South America,Paraná,COMPLETE,NULL,399.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4411,84.36000061035156,Mixco,Guatemala,5265,23:00.0,56732,44,74.98999786376953,0.25,141889,59.99000168,0.3799999952316284,5,224.9600067,84.36000061,Central America,Guatemala,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4412,13.119999885559082,Puente Alto,Chile,329,15:00.0,52139,37,43.74000168,0.25,130264,34.99000168,0.10000000149011612,5,131.2100067,13.11999989,South America,Santiago de Chile,COMPLETE,NULL,174.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4413,139.99000549316406,San Luis Potosí,México,8513,30:00.0,3950,191,0,0,9806,99.98999786,0.2800000011920929,5,499.9500122,139.9900055,Central America,San Luis Potosí,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4414,168.97999572753906,Villa Nueva,Guatemala,2687,31:00.0,8477,191,0,0,21160,99.98999786,0.3400000035762787,5,499.9500122,168.9799957,Central America,Guatemala,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4415,168.97999572753906,Lima,Perú,6006,31:00.0,659,191,0,0,1615,99.98999786,0.3400000035762787,5,499.9500122,168.9799957,South America,Lima (ciudad),COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4416,123.73999786376953,San Pedro de Macorís,República Dominicana,4840,09:00.0,55464,191,5,0.01,138726,99.98999786,0.25,5,494.9500122,123.7399979,Caribbean,San Pedro de Macorís,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4417,133.63999938964844,Mejicanos,El Salvador,3787,07:00.0,58401,191,5,0.01,146174,99.98999786,0.27000001072883606,5,494.9500122,133.6399994,Central America,San Salvador,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4418,133.63999938964844,Managua,Nicaragua,5458,27:00.0,5103,191,5,0.01,12762,99.98999786,0.27000001072883606,5,494.9500122,133.6399994,Central America,Managua,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4419,205.77999877929688,Santo Domingo,República Dominicana,8005,30:00.0,599,191,10,0.019999999552965164,1467,99.98999786,0.41999998688697815,5,489.9500122,205.7799988,Caribbean,Santo Domingo,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4420,166.5800018310547,San Pedro Sula,Honduras,7288,45:00.0,9745,191,10,0.019999999552965164,24336,99.98999786,0.3400000035762787,5,489.9500122,166.5800018,Central America,Cortés,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4421,137.19000244140625,Monterrey,México,9383,38:00.0,9248,191,10,0.019999999552965164,23082,99.98999786,0.2800000011920929,5,489.9500122,137.1900024,Central America,Nuevo León,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4422,165.60000610351562,León,Nicaragua,10462,26:00.0,59184,191,10,0.019999999552965164,148124,99.98999786,0.3400000035762787,5,489.9500122,165.6000061,Central America,León,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4423,-342.9700012,León,México,20,45:00.0,5101,191,10,0.019999999552965164,12755,99.98999786,-0.699999988,5,489.9500122,-342.9700012,Central America,Guanajuato,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4424,230.27999877929688,Soyapango,El Salvador,3315,34:00.0,60172,191,10,0.019999999552965164,150568,99.98999786,0.4699999988079071,5,489.9500122,230.2799988,Central America,San Salvador,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4425,227.92999267578125,San Pedro Sula,Honduras,7288,45:00.0,9745,191,15,0.029999999329447746,24334,99.98999786,0.4699999988079071,5,484.9500122,227.9299927,Central America,Cortés,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4426,-6.789999962,Villa Nueva,Guatemala,9897,01:00.0,7488,191,15,0.029999999329447746,18777,99.98999786,-0.01,5,484.9500122,-6.789999962,Central America,Guatemala,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4427,-177.9799957,Delgado,El Salvador,6652,02:00.0,5510,191,15,0.029999999329447746,13748,99.98999786,-0.370000005,5,484.9500122,-177.9799957,Central America,San Salvador,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4428,227.92999267578125,Itaituba,Brasil,8618,03:00.0,53871,191,15,0.029999999329447746,134701,99.98999786,0.4699999988079071,5,484.9500122,227.9299927,South America,Pará,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4429,167.97999572753906,Santo Domingo,República Dominicana,10052,06:00.0,8727,191,20,0.039999999,21769,99.98999786,0.3499999940395355,5,479.9500122,167.9799957,Caribbean,Santo Domingo,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4430,54.22999954223633,Piedras Negras,México,9942,26:00.0,56735,191,20,0.039999999,141901,99.98999786,0.10999999940395355,5,479.9500122,54.22999954,Central America,Coahuila,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4431,124.79000091552734,Rancagua,Chile,8350,06:00.0,8002,191,20,0.039999999,20001,99.98999786,0.25999999046325684,5,479.9500122,124.7900009,South America,O'Higgins,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4432,143.99000549316406,Medellín,Colombia,9587,21:00.0,2080,191,20,0.039999999,5203,99.98999786,0.30000001192092896,5,479.9500122,143.9900055,South America,Antioquía,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4433,172.41000366210938,Chinautla,Guatemala,5359,21:00.0,473,191,25,0.050000001,1160,99.98999786,0.36000001430511475,5,474.9500122,172.4100037,Central America,Guatemala,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4434,-6.650000095,Villa Nueva,Guatemala,10481,55:00.0,53491,191,25,0.050000001,133666,99.98999786,-0.01,5,474.9500122,-6.650000095,Central America,Guatemala,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4435,232.72999572753906,Buenos Aires,Argentina,10592,04:00.0,60142,191,25,0.050000001,150513,99.98999786,0.49000000953674316,5,474.9500122,232.7299957,South America,Buenos Aires,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4436,217.3300018310547,Santa Clara,Cuba,9201,09:00.0,2048,191,27.5,0.059999999,5117,99.98999786,0.46000000834465027,5,472.4500122,217.3300018,Caribbean,Villa Clara,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4437,-803.1699829,Choloma,Honduras,4965,28:00.0,6770,191,27.5,0.059999999,16924,99.98999786,-1.700000048,5,472.4500122,-803.1699829,Central America,Cortés,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4438,81.01000213623047,Tegucigalpa,Honduras,10699,04:00.0,7314,235,9.619999885559082,0.059999999,18325,34.99000168,0.49000000953674316,5,165.3300018,81.01000214,Central America,Francisco Morazán,COMPLETE,NULL,174.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4439,130.19000244140625,Santo Domingo,República Dominicana,1048,27:00.0,6102,191,35,0.07,15248,99.98999786,0.2800000011920929,5,464.9500122,130.1900024,Caribbean,Santo Domingo,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4440,218.52999877929688,Camagüey,Cuba,4960,16:00.0,2682,191,35,0.07,6726,99.98999786,0.4699999988079071,5,464.9500122,218.5299988,Caribbean,Camagüey,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4441,145.52999877929688,David,Panamá,11277,55:00.0,56254,191,35,0.07,140693,99.98999786,0.3100000023841858,5,464.9500122,145.5299988,Central America,Chiriquí,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4442,-352.5899963,Managua,Nicaragua,10601,33:00.0,1484,191,45,0.090000004,3704,99.98999786,-0.779999971,5,454.9500122,-352.5899963,Central America,Managua,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4443,154.67999267578125,Petapa,Guatemala,2641,48:00.0,57187,191,45,0.090000004,143050,99.98999786,0.3400000035762787,5,454.9500122,154.6799927,Central America,Guatemala,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4444,-2.039999962,Santa Ana,El Salvador,7432,38:00.0,4193,282,14.399999618530273,0.090000004,10474,31.98999977,-0.01,5,145.5500031,-2.039999962,Central America,Santa Ana,COMPLETE,NULL,159.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4445,84.58999633789062,Tegucigalpa,Honduras,10699,04:00.0,7314,191,50,0.10000000149011612,18326,99.98999786,0.1899999976158142,5,449.9599915,84.58999634,Central America,Francisco Morazán,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4446,220.47999572753906,Antiguo Cuscatlán,El Salvador,6500,37:00.0,5289,191,50,0.10000000149011612,13210,99.98999786,0.49000000953674316,5,449.9599915,220.4799957,Central America,La Libertad,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4447,202.47999572753906,Vassouras,Brasil,4094,19:00.0,61333,191,50,0.10000000149011612,153443,99.98999786,0.44999998807907104,5,449.9599915,202.4799957,South America,Río de Janeiro,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4448,137.7100067138672,San Pedro Sula,Honduras,11435,06:00.0,56166,191,59.99000168,0.11999999731779099,140486,99.98999786,0.3100000023841858,5,439.9599915,137.7100067,Central America,Cortés,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4449,114.38999938964844,Villa Nueva,Guatemala,7366,47:00.0,56559,191,59.99000168,0.11999999731779099,141474,99.98999786,0.25999999046325684,5,439.9599915,114.3899994,Central America,Guatemala,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4450,60.349998474121094,Managua,Nicaragua,8703,14:00.0,5051,273,16.790000915527344,0.11999999731779099,12634,27.98999977,0.49000000953674316,5,123.1600037,60.34999847,Central America,Managua,COMPLETE,NULL,139.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4451,195.72999572753906,Manzanillo,Cuba,7442,17:00.0,53649,191,64.98999786376953,0.12999999523162842,134103,99.98999786,0.44999998807907104,5,434.9599915,195.7299957,Caribbean,Granma,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4452,147.02000427246094,Mejicanos,El Salvador,4407,48:00.0,7299,191,64.98999786376953,0.12999999523162842,18277,99.98999786,0.3400000035762787,5,434.9599915,147.0200043,Central America,San Salvador,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4453,54.369998931884766,Tegucigalpa,Honduras,9942,05:00.0,9412,191,64.98999786376953,0.12999999523162842,23475,99.98999786,0.12999999523162842,5,434.9599915,54.36999893,Central America,Francisco Morazán,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4454,143.5399932861328,Brumado,Brasil,4552,21:00.0,10172,191,64.98999786376953,0.12999999523162842,25425,99.98999786,0.33000001311302185,5,434.9599915,143.5399933,South America,Bahía,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4455,204.42999267578125,Maracaibo,Venezuela,1124,34:00.0,59016,191,64.98999786376953,0.12999999523162842,147739,99.98999786,0.4699999988079071,5,434.9599915,204.4299927,South America,Zulia,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4456,159.36000061035156,San Fernando,Trinidad y Tobago,10961,40:00.0,53633,191,74.98999786376953,0.15000000596046448,134069,99.98999786,0.3799999952316284,5,424.9599915,159.3600006,Caribbean,San Fernando,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4457,127.48999786376953,Reynosa,México,9761,52:00.0,57407,191,74.98999786376953,0.15000000596046448,143599,99.98999786,0.30000001192092896,5,424.9599915,127.4899979,Central America,Tamaulipas,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4458,15.93999958,São Paulo,Brasil,8885,50:00.0,53074,172,22.5,0.15000000596046448,132651,30,0.12999999523162842,5,127.5,15.93999958,South America,São Paulo,COMPLETE,NULL,150,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4459,184.77999877929688,San José de las Lajas,Cuba,2476,51:00.0,2481,191,79.98999786376953,0.1599999964237213,6203,99.98999786,0.4399999976158142,5,419.9599915,184.7799988,Caribbean,Mayabeque,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4460,125.98999786376953,Reynosa,México,9303,28:00.0,57403,191,79.98999786376953,0.1599999964237213,143588,99.98999786,0.30000001192092896,5,419.9599915,125.9899979,Central America,Tamaulipas,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4461,188.97999572753906,Bogotá,Colombia,10961,42:00.0,56496,191,79.98999786376953,0.1599999964237213,141326,99.98999786,0.44999998807907104,5,419.9599915,188.9799957,South America,Bogotá,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4462,141.9499969482422,Puerto La Cruz,Venezuela,11643,10:00.0,207,191,79.98999786376953,0.1599999964237213,505,99.98999786,0.3400000035762787,5,419.9599915,141.9499969,South America,Anzoátegui,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4463,203.3300018310547,Holguín,Cuba,4543,46:00.0,55206,191,84.98999786376953,0.17000000178813934,138072,99.98999786,0.49000000953674316,5,414.9599915,203.3300018,Caribbean,Holguín,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4464,21.100000381469727,Huehuetenango,Guatemala,4909,21:00.0,884,278,38.24000168,0.17000000178813934,2211,44.99000168,0.10999999940395355,5,186.7100067,21.10000038,Central America,Huehuetenango,COMPLETE,NULL,224.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4465,-100.8300018,Soledad,Colombia,8188,09:00.0,51408,191,84.98999786376953,0.17000000178813934,128480,99.98999786,-0.239999995,5,414.9599915,-100.8300018,South America,Atlántico,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4466,3.7300000190734863,San Nicolás de los Arroyos,Argentina,6034,14:00.0,54979,278,38.24000168,0.17000000178813934,137501,44.99000168,0.019999999552965164,5,186.7100067,3.730000019,South America,Buenos Aires (provincia),COMPLETE,NULL,224.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4467,27.87999916,Medellín,Colombia,5268,57:00.0,56785,273,23.790000915527344,0.17000000178813934,142016,27.98999977,0.23999999463558197,5,116.1600037,27.87999916,South America,Antioquía,COMPLETE,NULL,139.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4468,66.80000305175781,Blumenau,Brasil,3971,24:00.0,54009,235,29.739999771118164,0.17000000178813934,135047,34.99000168,0.46000000834465027,5,145.2100067,66.80000305,South America,Santa Catarina,COMPLETE,NULL,174.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4469,128.32000732421875,Santa Catarina,México,2600,40:00.0,57375,191,89.98999786376953,0.18000000715255737,143511,99.98999786,0.3100000023841858,5,409.9599915,128.3200073,Central America,Nuevo León,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4470,41,Saltillo,México,11211,51:00.0,54016,191,89.98999786376953,0.18000000715255737,135068,99.98999786,0.10000000149011612,5,409.9599915,41,Central America,Coahuila,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4471,35.91999816894531,Saltillo,México,2867,41:00.0,551,273,25.190000534057617,0.18000000715255737,1381,27.98999977,0.3100000023841858,5,114.7600021,35.91999817,Central America,Coahuila,COMPLETE,NULL,139.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4472,114.79000091552734,Jequié,Brasil,2364,09:00.0,61127,191,89.98999786376953,0.18000000715255737,152900,99.98999786,0.2800000011920929,5,409.9599915,114.7900009,South America,Bahía,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4473,30,La Romana,República Dominicana,8120,52:00.0,4285,191,99.98999786376953,0.20000000298023224,10725,99.98999786,0.079999998,5,399.9599915,30,Caribbean,La Romana,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4474,42,Baní,República Dominicana,8192,37:00.0,52003,172,30,0.20000000298023224,129947,30,0.3499999940395355,5,120,42,Caribbean,Peravia,COMPLETE,NULL,150,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4475,139.99000549316406,Villahermosa,México,7744,36:00.0,58097,191,99.98999786376953,0.20000000298023224,145365,99.98999786,0.3499999940395355,5,399.9599915,139.9900055,Central America,Tabasco,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4476,-266.769989,Soyapango,El Salvador,7935,04:00.0,54479,191,99.98999786376953,0.20000000298023224,136244,99.98999786,-0.670000017,5,399.9599915,-266.769989,Central America,San Salvador,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4477,64.37999725341797,Amatitlán,Guatemala,9989,09:00.0,53426,235,34.99000168,0.20000000298023224,133494,34.99000168,0.46000000834465027,5,139.9600067,64.37999725,Central America,Guatemala,COMPLETE,NULL,174.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4478,103.98999786376953,Vassouras,Brasil,9124,59:00.0,10131,191,99.98999786376953,0.20000000298023224,25309,99.98999786,0.25999999046325684,5,399.9599915,103.9899979,South America,Río de Janeiro,COMPLETE,NULL,499.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4479,30,Santo Domingo,República Dominicana,2811,46:00.0,4142,365,0,0,10342,59.99000168,0.10000000149011612,5,299.9500122,30,Caribbean,Santo Domingo,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4480,15,San Cristóbal de Las Casas,México,5645,36:00.0,1173,365,0,0,2915,59.99000168,0.050000001,5,299.9500122,15,Central America,Chiapas,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4481,63.88999938964844,San Miguelito,Panamá,6086,58:00.0,55532,365,0,0,138890,59.99000168,0.20999999344348907,5,299.9500122,63.88999939,Central America,Panamá,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4482,22.5,Mixco,Guatemala,10462,14:00.0,2171,365,0,0,5430,59.99000168,0.079999998,5,299.9500122,22.5,Central America,Guatemala,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
4483,104.9800033569336,Anápolis,Brasil,1659,07:00.0,5710,365,0,0,14225,59.99000168,0.3499999940395355,5,299.9500122,104.9800034,South America,Goiás,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
